date,dec,exp_time,jd,qidx,ra,star_name,time
2020-09-04,46.675713,820.0500000000001,2459096.7978705354,4973.0,2.069537,HAT-P-32_2_OUT_b2,07:08:56
2020-09-04,46.675251,820.0500000000001,2459096.807741227,4973.0,2.0697,HAT-P-32_2_OUT_b2,07:23:08
2020-09-04,46.67487,820.0500000000001,2459096.817611759,4973.0,2.06987,HAT-P-32_2_OUT_b2,07:37:21
2020-09-05,46.677061,820.0500000000001,2459097.8236689847,4974.0,2.069263,HAT-P-32_2_OUT_b1,07:46:05
2020-10-11,46.696013,820.0500000000001,2459133.9191559213,4598.0,2.070328,HAT-P-32_P4,10:03:35
2020-10-11,46.693287,820.0500000000001,2459133.929026449,4598.0,2.070447,HAT-P-32_P4,10:17:47
2020-10-12,46.695975,820.0500000000001,2459134.912874667,6569.0,2.070322,HAT-P-32_6_OUT_b2,09:54:32
2020-10-12,46.693214,820.0500000000001,2459134.922745177,6569.0,2.07044,HAT-P-32_6_OUT_b2,10:08:45
2020-10-12,46.690436,820.0500000000001,2459134.9326157244,6569.0,2.070548,HAT-P-32_6_OUT_b2,10:22:57
2020-10-12,46.687832,820.0500000000001,2459134.9424864105,6569.0,2.070689,HAT-P-32_6_OUT_b2,10:37:10
2020-12-02,46.68161,820.0500000000001,2459185.546678011,3921.0,2.069383,hat-p-32b,01:07:12
2020-12-02,46.681176,820.0500000000001,2459185.556548416,3921.0,2.069534,hat-p-32b,01:21:25
2020-12-09,46.697834,820.0500000000001,2459192.7561335824,3921.0,2.070118,hat-p-32b,06:08:49
2020-12-09,46.695135,820.0500000000001,2459192.766004316,3921.0,2.070197,hat-p-32b,06:23:02
2020-12-23,46.698589,820.0500000000001,2459206.7260390297,8488.0,2.070071,hat-p-32b,05:25:29
2020-12-23,46.695982,820.0500000000001,2459206.7359094503,8488.0,2.070153,hat-p-32b,05:39:42
2020-12-25,46.697956,820.0500000000001,2459208.7117372216,8488.0,2.069971,hat-p-32b,05:04:54
2020-12-25,46.695358,820.0500000000001,2459208.7216075356,8488.0,2.070024,hat-p-32b,05:19:06
2020-11-05,33.824234,820.0500000000001,2459158.854404254,4586.0,7.545132,HAT-P-33_P4,08:30:20
2020-11-05,33.82453,820.0500000000001,2459158.8642755183,4586.0,7.545282,HAT-P-33_P4,08:44:33
2020-11-16,33.824142,820.0500000000001,2459169.816987092,4586.0,7.545207,HAT-P-33_P4,07:36:27
2020-11-16,33.824461,820.0500000000001,2459169.8268574923,4586.0,7.545364,HAT-P-33_P4,07:50:40
2020-12-29,33.826023,820.0500000000001,2459212.708434342,8510.0,7.545411,hat-p-33b,05:00:08
2020-12-29,33.826142,820.0500000000001,2459212.718304833,8510.0,7.545579,hat-p-33b,05:14:21
2020-12-29,48.014182,617.7,2459212.974939797,202.0,13.738682,HAT-P-3b_1_OUT_b2,11:23:54
2020-12-29,48.013546,617.7,2459212.982465866,202.0,13.7388,HAT-P-3b_1_OUT_b2,11:34:45
2020-12-29,48.013208,617.7,2459212.989992228,202.0,13.738907,HAT-P-3b_1_OUT_b2,11:45:35
2020-12-29,48.013063,617.7,2459212.997518503,202.0,13.739033,HAT-P-3b_1_OUT_b2,11:56:25
2020-12-30,48.01311,617.7,2459213.959895444,203.0,13.73868,HAT-P-3b_1_OUT_b1,11:02:14
2020-12-30,48.012659,617.7,2459213.96742194,203.0,13.738792,HAT-P-3b_1_OUT_b1,11:13:05
2020-12-30,48.01273,617.7,2459213.974948159,203.0,13.738907,HAT-P-3b_1_OUT_b1,11:23:55
2020-12-30,48.01191,617.7,2459213.9824748696,203.0,13.739018,HAT-P-3b_1_OUT_b1,11:34:45
2021-01-30,48.012622,617.7,2459244.886275338,210.0,13.739027,HAT-P-3b_1_OUT_b2,09:16:14
2021-02-01,48.012194,639.0,2459246.854093371,209.0,13.739008,HAT-P-3b_1_IN,08:29:53
2021-02-01,48.011699,639.0,2459246.861866513,209.0,13.739137,HAT-P-3b_1_IN,08:41:05
2021-02-01,48.011233,639.0,2459246.8696394116,209.0,13.73923,HAT-P-3b_1_IN,08:52:16
2021-02-01,48.011015,639.0,2459246.877412719,209.0,13.739358,HAT-P-3b_1_IN,09:03:28
2021-02-01,48.010686,639.0,2459246.8851855895,209.0,13.739464,HAT-P-3b_1_IN,09:14:40
2021-02-01,48.010314,639.0,2459246.8929587,209.0,13.739574,HAT-P-3b_1_IN,09:25:51
2021-02-01,48.010003,639.0,2459246.900731824,209.0,13.739683,HAT-P-3b_1_IN,09:37:03
2021-02-01,48.009837,639.0,2459246.908504821,209.0,13.739795,HAT-P-3b_1_IN,09:48:14
2021-01-02,48.013422,617.7,2459216.960450447,8747.0,13.738659,HAT-P-3b_2_OUT_b1,11:03:02
2021-01-02,48.013321,617.7,2459216.9679762856,8747.0,13.738749,HAT-P-3b_2_OUT_b1,11:13:53
2021-01-02,48.012916,617.7,2459216.975503209,8747.0,13.73885,HAT-P-3b_2_OUT_b1,11:24:43
2021-01-02,48.012713,617.7,2459216.9830294102,8747.0,13.738951,HAT-P-3b_2_OUT_b1,11:35:33
2021-01-31,48.012135,617.7,2459245.8624716103,211.0,13.738973,HAT-P-3b_1_OUT_b1,08:41:57
2021-01-31,48.011543,617.7,2459245.8699978953,211.0,13.739084,HAT-P-3b_1_OUT_b1,08:52:47
2021-01-31,48.011302,617.7,2459245.877524441,211.0,13.739183,HAT-P-3b_1_OUT_b1,09:03:38
2021-01-31,48.010971,617.7,2459245.885050428,211.0,13.739305,HAT-P-3b_1_OUT_b1,09:14:28
2021-02-02,48.012464,617.7,2459247.861629809,212.0,13.739083,HAT-P-3b_1_OUT_a1,08:40:44
2021-02-02,48.012078,617.7,2459247.8691561036,212.0,13.739205,HAT-P-3b_1_OUT_a1,08:51:35
2021-02-02,48.011821,617.7,2459247.876682434,212.0,13.739344,HAT-P-3b_1_OUT_a1,09:02:25
2021-02-02,48.011643,617.7,2459247.8842087104,212.0,13.739468,HAT-P-3b_1_OUT_a1,09:13:15
2020-06-02,45.443457,820.0500000000001,2459002.899128325,6312.0,22.366752,hat-p-40_p4,09:34:44
2020-06-02,45.443033,820.0500000000001,2459002.9089989304,6312.0,22.366926,hat-p-40_p4,09:48:57
2020-07-23,45.446751,820.0500000000001,2459053.770120807,7168.0,22.367113,hat-p-40_p4,06:28:58
2020-07-23,45.446258,820.0500000000001,2459053.779991473,7168.0,22.367274,hat-p-40_p4,06:43:11
2021-02-24,44.761898,511.2,2459269.9553247844,8486.0,17.106223,hat-p-67b,10:55:40
2021-02-24,44.761748,511.2,2459269.9616175694,8486.0,17.106316,hat-p-67b,11:04:43
2020-04-28,44.763974,308.85,2458967.7573076147,6437.0,17.106801,HAT-P-67b_IN_1,06:10:31
2020-04-28,44.763643,308.85,2458967.761255984,6437.0,17.106878,HAT-P-67b_IN_1,06:16:12
2020-04-28,44.763456,308.85,2458967.7652043686,6437.0,17.106957,HAT-P-67b_IN_1,06:21:53
2020-04-28,44.763237,308.85,2458967.7691525863,6437.0,17.107029,HAT-P-67b_IN_1,06:27:34
2020-04-28,44.76305,308.85,2458967.7731008427,6437.0,17.107089,HAT-P-67b_IN_1,06:33:15
2020-04-28,44.762969,308.85,2458967.7770490204,6437.0,17.107158,HAT-P-67b_IN_1,06:38:57
2020-04-28,44.762784,308.85,2458967.780997305,6437.0,17.107229,HAT-P-67b_IN_1,06:44:38
2020-04-28,44.762775,308.85,2458967.7849456794,6437.0,17.107301,HAT-P-67b_IN_1,06:50:19
2020-04-28,44.762575,308.85,2458967.7888940615,6437.0,17.107363,HAT-P-67b_IN_1,06:56:00
2020-04-28,44.762322,308.85,2458967.7928423453,6437.0,17.107427,HAT-P-67b_IN_1,07:01:41
2020-04-28,44.76229,308.85,2458967.796790768,6437.0,17.107485,HAT-P-67b_IN_1,07:07:22
2020-04-28,44.762212,308.85,2458967.8007386806,6437.0,17.107541,HAT-P-67b_IN_1,07:13:03
2020-04-28,44.762057,308.85,2458967.80468723,6437.0,17.107608,HAT-P-67b_IN_1,07:18:44
2020-04-28,44.762013,308.85,2458967.8086356875,6437.0,17.107669,HAT-P-67b_IN_1,07:24:26
2020-05-22,44.765938,308.85,2458991.6952047665,6587.0,17.106844,HAT-P-67b_IN_2,04:41:05
2020-05-22,44.765694,308.85,2458991.699153253,6587.0,17.106916,HAT-P-67b_IN_2,04:46:46
2020-05-22,44.765448,308.85,2458991.7031016243,6587.0,17.106988,HAT-P-67b_IN_2,04:52:27
2020-05-22,44.765338,308.85,2458991.7070497316,6587.0,17.107057,HAT-P-67b_IN_2,04:58:09
2020-05-22,44.765232,308.85,2458991.7109979107,6587.0,17.107116,HAT-P-67b_IN_2,05:03:50
2020-05-22,44.764945,308.85,2458991.7149461596,6587.0,17.107198,HAT-P-67b_IN_2,05:09:31
2020-05-22,44.764912,308.85,2458991.7188945943,6587.0,17.107269,HAT-P-67b_IN_2,05:15:12
2020-05-22,44.764767,308.85,2458991.722842787,6587.0,17.107347,HAT-P-67b_IN_2,05:20:53
2020-05-22,44.764488,308.85,2458991.726790991,6587.0,17.107408,HAT-P-67b_IN_2,05:26:34
2020-05-22,44.764364,308.85,2458991.730739361,6587.0,17.107473,HAT-P-67b_IN_2,05:32:15
2020-05-22,44.76424,308.85,2458991.7346876464,6587.0,17.107525,HAT-P-67b_IN_2,05:37:57
2020-05-22,44.764128,308.85,2458991.7386359647,6587.0,17.107601,HAT-P-67b_IN_2,05:43:38
2020-05-22,44.764087,308.85,2458991.742584231,6587.0,17.107653,HAT-P-67b_IN_2,05:49:19
2020-05-22,44.763816,308.85,2458991.7465326916,6587.0,17.107728,HAT-P-67b_IN_2,05:55:00
2020-06-15,44.768164,308.85,2459015.6342561548,6938.0,17.106909,HAT-P-67b_IN_3,03:13:19
2020-06-15,44.767792,308.85,2459015.63820442,6938.0,17.106979,HAT-P-67b_IN_3,03:19:00
2020-06-15,44.767746,308.85,2459015.642152591,6938.0,17.107035,HAT-P-67b_IN_3,03:24:41
2020-06-15,44.76758,308.85,2459015.646100959,6938.0,17.107103,HAT-P-67b_IN_3,03:30:23
2020-06-15,44.767436,308.85,2459015.650049104,6938.0,17.107145,HAT-P-67b_IN_3,03:36:04
2020-06-15,44.767252,308.85,2459015.6539976695,6938.0,17.107246,HAT-P-67b_IN_3,03:41:45
2020-06-15,44.767175,308.85,2459015.6579461303,6938.0,17.107295,HAT-P-67b_IN_3,03:47:26
2020-06-15,44.766835,308.85,2459015.6618940663,6938.0,17.107368,HAT-P-67b_IN_3,03:53:07
2020-06-15,44.766759,308.85,2459015.665842633,6938.0,17.107418,HAT-P-67b_IN_3,03:58:48
2020-04-27,44.764544,308.85,2458966.7702736123,6436.0,17.106775,HAT-P-67b_OUT_1_before1,06:29:11
2020-04-27,44.76424,308.85,2458966.7743438105,6436.0,17.106827,HAT-P-67b_OUT_1_before1,06:35:03
2020-04-27,44.764141,308.85,2458966.778418275,6436.0,17.1069,HAT-P-67b_OUT_1_before1,06:40:55
2020-04-27,44.763873,308.85,2458966.7824949473,6436.0,17.106974,HAT-P-67b_OUT_1_before1,06:46:47
2020-04-29,44.76493,308.85,2458968.773847619,6438.0,17.106673,HAT-P-67b_OUT_1_after1,06:34:20
2020-04-29,44.764731,308.85,2458968.777795842,6438.0,17.106749,HAT-P-67b_OUT_1_after1,06:40:01
2020-04-29,44.764633,308.85,2458968.781744182,6438.0,17.106817,HAT-P-67b_OUT_1_after1,06:45:42
2020-04-29,44.764531,308.85,2458968.7856925637,6438.0,17.106878,HAT-P-67b_OUT_1_after1,06:51:23
2020-05-20,44.78275,308.85,2458989.94688997,6599.0,17.107624,HAT-P-67b_OUT_2_before2,10:43:31
2020-05-20,44.781504,308.85,2458989.950838237,6599.0,17.107668,HAT-P-67b_OUT_2_before2,10:49:12
2020-05-20,44.780211,308.85,2458989.9547866844,6599.0,17.107719,HAT-P-67b_OUT_2_before2,10:54:53
2020-05-20,44.77921,308.85,2458989.9587348187,6599.0,17.107778,HAT-P-67b_OUT_2_before2,11:00:34
2020-05-21,44.782995,308.85,2458990.9327065917,6588.0,17.107695,HAT-P-67b_OUT_2_before1,10:23:05
2020-05-21,44.781573,308.85,2458990.936654777,6588.0,17.107731,HAT-P-67b_OUT_2_before1,10:28:46
2020-05-21,44.780368,308.85,2458990.9406031384,6588.0,17.107773,HAT-P-67b_OUT_2_before1,10:34:28
2020-05-21,44.77917,308.85,2458990.9445516467,6588.0,17.10781,HAT-P-67b_OUT_2_before1,10:40:09
2020-05-23,44.783203,308.85,2458992.9277853277,6589.0,17.107654,HAT-P-67b_OUT_2_after1,10:16:00
2020-05-23,44.781895,308.85,2458992.9317334336,6589.0,17.107688,HAT-P-67b_OUT_2_after1,10:21:41
2020-05-23,44.780749,308.85,2458992.935681862,6589.0,17.107718,HAT-P-67b_OUT_2_after1,10:27:22
2020-05-23,44.779639,308.85,2458992.939630175,6589.0,17.107763,HAT-P-67b_OUT_2_after1,10:33:04
2020-05-24,44.782834,308.85,2458993.93210912,6600.0,17.107668,HAT-P-67b_OUT_2_after2,10:22:14
2020-05-24,44.781654,308.85,2458993.936057514,6600.0,17.107708,HAT-P-67b_OUT_2_after2,10:27:55
2020-05-24,44.780276,308.85,2458993.9400058663,6600.0,17.107744,HAT-P-67b_OUT_2_after2,10:33:36
2020-05-24,44.779039,308.85,2458993.9439541413,6600.0,17.107789,HAT-P-67b_OUT_2_after2,10:39:17
2020-06-13,44.785061,308.85,2459013.8846909334,6941.0,17.107689,HAT-P-67b_OUT_3_before2,09:13:57
2020-06-13,44.783754,308.85,2459013.8886393085,6941.0,17.107743,HAT-P-67b_OUT_3_before2,09:19:38
2020-06-13,44.782668,308.85,2459013.892587688,6941.0,17.107795,HAT-P-67b_OUT_3_before2,09:25:19
2020-06-14,44.785228,308.85,2459014.8808869235,6939.0,17.107679,HAT-P-67b_OUT_3_before1,09:08:28
2020-06-14,44.783951,308.85,2459014.8848351873,6939.0,17.107713,HAT-P-67b_OUT_3_before1,09:14:09
2020-06-14,44.782721,308.85,2459014.888783783,6939.0,17.107767,HAT-P-67b_OUT_3_before1,09:19:50
2020-06-14,44.781659,308.85,2459014.892731892,6939.0,17.107823,HAT-P-67b_OUT_3_before1,09:25:32
2020-06-15,44.783524,308.85,2459015.874976189,6943.0,17.107765,HAT-P-67b_OUT_same3,08:59:57
2020-06-15,44.782226,308.85,2459015.8789243554,6943.0,17.107803,HAT-P-67b_OUT_same3,09:05:39
2020-06-15,44.780921,308.85,2459015.8828729396,6943.0,17.107841,HAT-P-67b_OUT_same3,09:11:20
2020-06-15,44.77972,308.85,2459015.886821066,6943.0,17.107889,HAT-P-67b_OUT_same3,09:17:01
2020-06-15,44.778571,308.85,2459015.8907692144,6943.0,17.107938,HAT-P-67b_OUT_same3,09:22:42
2020-06-15,44.777286,308.85,2459015.89471743,6943.0,17.108007,HAT-P-67b_OUT_same3,09:28:23
2020-06-15,44.776196,308.85,2459015.8986657443,6943.0,17.108044,HAT-P-67b_OUT_same3,09:34:04
2020-06-15,44.774972,308.85,2459015.9026140417,6943.0,17.108092,HAT-P-67b_OUT_same3,09:39:45
2020-06-15,44.773796,308.85,2459015.9065622753,6943.0,17.108157,HAT-P-67b_OUT_same3,09:45:26
2020-06-16,44.785595,308.85,2459016.869060694,6940.0,17.107685,HAT-P-67b_OUT_3_after1,08:51:26
2020-06-16,44.784378,308.85,2459016.873008914,6940.0,17.107727,HAT-P-67b_OUT_3_after1,08:57:07
2020-06-16,44.783087,308.85,2459016.8769569886,6940.0,17.107751,HAT-P-67b_OUT_3_after1,09:02:49
2020-06-16,44.781929,308.85,2459016.880905232,6940.0,17.107796,HAT-P-67b_OUT_3_after1,09:08:30
2020-06-18,44.785281,308.85,2459018.8740068753,6942.0,17.107699,HAT-P-67b_OUT_3_after2,08:58:34
2020-06-18,44.784069,308.85,2459018.877955376,6942.0,17.107753,HAT-P-67b_OUT_3_after2,09:04:15
2020-06-18,44.78292,308.85,2459018.8819036116,6942.0,17.10782,HAT-P-67b_OUT_3_after2,09:09:56
2020-06-18,44.781739,308.85,2459018.8858515667,6942.0,17.107881,HAT-P-67b_OUT_3_after2,09:15:37
2020-07-22,44.788439,511.2,2459052.789115412,7147.0,17.10752,Hat-P-67,06:56:19
2020-07-22,44.7865,511.2,2459052.795407885,7147.0,17.107601,Hat-P-67,07:05:23
2020-08-01,44.78863,511.2,2459062.7454122766,7227.0,17.107519,Hat-P-67,05:53:23
2020-08-01,44.786756,511.2,2459062.7517045857,7227.0,17.107585,Hat-P-67,06:02:27
2021-01-31,44.763565,511.2,2459246.0262003047,8486.0,17.105958,hat-p-67b,12:37:43
2021-01-31,44.763601,511.2,2459246.032492967,8486.0,17.106031,hat-p-67b,12:46:47
2021-02-01,44.76262,511.2,2459247.0188089237,8486.0,17.106015,hat-p-67b,12:27:05
2021-02-01,44.762381,511.2,2459247.025101348,8486.0,17.106097,hat-p-67b,12:36:08
2021-02-26,44.7623,511.2,2459271.936468128,8486.0,17.106223,hat-p-67b,10:28:30
2021-02-26,44.762153,511.2,2459271.9427606836,8486.0,17.106297,hat-p-67b,10:37:34
2021-03-04,44.762375,511.2,2459277.9294781005,8486.0,17.106297,hat-p-67b,10:18:26
2021-03-04,44.762237,511.2,2459277.9357705936,8486.0,17.106412,hat-p-67b,10:27:30
2021-01-07,53.710887,308.85,2459221.919417099,127.0,13.566519,HD118203b_1_IN,10:03:57
2021-01-07,53.710419,308.85,2459221.923365174,127.0,13.566589,HD118203b_1_IN,10:09:38
2021-01-07,53.710086,308.85,2459221.927313647,127.0,13.566647,HD118203b_1_IN,10:15:19
2021-01-07,53.709672,308.85,2459221.9312622733,127.0,13.566714,HD118203b_1_IN,10:21:01
2021-01-07,53.709351,308.85,2459221.9352102103,127.0,13.566786,HD118203b_1_IN,10:26:42
2021-01-07,53.709073,308.85,2459221.939158509,127.0,13.566848,HD118203b_1_IN,10:32:23
2021-01-07,53.70875,308.85,2459221.943106879,127.0,13.566914,HD118203b_1_IN,10:38:04
2021-01-07,53.708494,308.85,2459221.9470552662,127.0,13.566995,HD118203b_1_IN,10:43:45
2021-01-07,53.708299,308.85,2459221.9510038737,127.0,13.567066,HD118203b_1_IN,10:49:26
2021-01-07,53.708165,308.85,2459221.954951815,127.0,13.567136,HD118203b_1_IN,10:55:07
2021-01-07,53.707961,308.85,2459221.958900054,127.0,13.567204,HD118203b_1_IN,11:00:48
2021-01-07,53.707706,308.85,2459221.962848472,127.0,13.56728,HD118203b_1_IN,11:06:30
2021-01-07,53.707563,308.85,2459221.9667966045,127.0,13.567344,HD118203b_1_IN,11:12:11
2021-01-07,53.707415,308.85,2459221.9707449805,127.0,13.567419,HD118203b_1_IN,11:17:52
2021-01-07,53.707389,308.85,2459221.9746931223,127.0,13.567489,HD118203b_1_IN,11:23:33
2021-01-07,53.707441,308.85,2459221.978641352,127.0,13.567571,HD118203b_1_IN,11:29:14
2021-01-07,53.707478,308.85,2459221.9825899187,127.0,13.567646,HD118203b_1_IN,11:34:55
2021-01-07,53.707585,308.85,2459221.986537963,127.0,13.567722,HD118203b_1_IN,11:40:36
2021-02-19,53.712359,308.85,2459264.8037621574,9065.0,13.566895,HD118203b_5_IN,07:17:25
2021-02-19,53.711918,308.85,2459264.807710511,9065.0,13.56697,HD118203b_5_IN,07:23:06
2021-02-19,53.711573,308.85,2459264.8116588006,9065.0,13.567021,HD118203b_5_IN,07:28:47
2021-02-19,53.71125,308.85,2459264.815606985,9065.0,13.567086,HD118203b_5_IN,07:34:28
2021-02-19,53.710928,308.85,2459264.8195553725,9065.0,13.567147,HD118203b_5_IN,07:40:09
2021-02-19,53.710677,308.85,2459264.8235036437,9065.0,13.56722,HD118203b_5_IN,07:45:50
2021-02-19,53.710395,308.85,2459264.827452036,9065.0,13.567288,HD118203b_5_IN,07:51:31
2021-02-19,53.710206,308.85,2459264.8314003204,9065.0,13.567354,HD118203b_5_IN,07:57:12
2021-02-19,53.710138,308.85,2459264.835348554,9065.0,13.567427,HD118203b_5_IN,08:02:54
2021-02-19,53.709909,308.85,2459264.839296808,9065.0,13.567486,HD118203b_5_IN,08:08:35
2021-02-19,53.709722,308.85,2459264.8432450937,9065.0,13.567557,HD118203b_5_IN,08:14:16
2021-02-19,53.709485,308.85,2459264.847193378,9065.0,13.567629,HD118203b_5_IN,08:19:57
2021-02-19,53.709407,308.85,2459264.8511416665,9065.0,13.567694,HD118203b_5_IN,08:25:38
2021-02-19,53.709299,308.85,2459264.855089665,9065.0,13.567752,HD118203b_5_IN,08:31:19
2021-02-19,53.709361,308.85,2459264.859038319,9065.0,13.567829,HD118203b_5_IN,08:37:00
2021-02-19,53.709351,308.85,2459264.862986707,9065.0,13.567904,HD118203b_5_IN,08:42:42
2021-02-19,53.70934,308.85,2459264.8669347684,9065.0,13.567967,HD118203b_5_IN,08:48:23
2021-02-19,53.709436,308.85,2459264.8708828352,9065.0,13.568032,HD118203b_5_IN,08:54:04
2021-02-19,53.727368,308.85,2459265.004875287,9066.0,13.567775,HD118203b_5_OUT_d,12:07:01
2021-02-19,53.726379,308.85,2459265.0088233077,9066.0,13.567786,HD118203b_5_OUT_d,12:12:42
2021-02-19,53.725721,308.85,2459265.0127717378,9066.0,13.567818,HD118203b_5_OUT_d,12:18:23
2021-02-19,53.724989,308.85,2459265.0167200277,9066.0,13.567846,HD118203b_5_OUT_d,12:24:04
2021-02-19,53.724355,308.85,2459265.020668143,9066.0,13.567879,HD118203b_5_OUT_d,12:29:45
2021-02-19,53.723686,308.85,2459265.0246166983,9066.0,13.567912,HD118203b_5_OUT_d,12:35:26
2021-02-19,53.723102,308.85,2459265.028565088,9066.0,13.56793,HD118203b_5_OUT_d,12:41:08
2021-02-19,53.72245,308.85,2459265.0325133097,9066.0,13.567958,HD118203b_5_OUT_d,12:46:49
2021-02-19,53.721827,308.85,2459265.036461632,9066.0,13.567976,HD118203b_5_OUT_d,12:52:30
2021-01-05,53.711704,308.85,2459219.9524632497,128.0,13.566541,HD118203b_1_OUT_b2,10:51:32
2021-01-05,53.711438,308.85,2459219.9564115736,128.0,13.566615,HD118203b_1_OUT_b2,10:57:13
2021-01-06,53.711466,308.85,2459220.9466739874,129.0,13.56657,HD118203b_1_OUT_b1,10:43:12
2021-01-06,53.711226,308.85,2459220.950622369,129.0,13.566663,HD118203b_1_OUT_b1,10:48:53
2021-01-08,53.71192,308.85,2459222.9470646596,130.0,13.566584,HD118203b_1_OUT_a1,10:43:46
2021-01-08,53.711727,308.85,2459222.9510130505,130.0,13.566653,HD118203b_1_OUT_a1,10:49:27
2021-01-09,53.7123,308.85,2459223.9448522762,131.0,13.566506,HD118203b_1_OUT_a2,10:40:35
2021-01-09,53.712208,308.85,2459223.9488004157,131.0,13.566574,HD118203b_1_OUT_a2,10:46:16
2021-02-20,53.712157,308.85,2459265.818826265,9069.0,13.567131,HD118203b_5_OUT_a1,07:39:06
2021-02-20,53.711867,308.85,2459265.8227745355,9069.0,13.567203,HD118203b_5_OUT_a1,07:44:47
